crop_id,split,source_tile,has_nir,nodata_flagged,nodata_fraction,has_valid_roads,road_density,density_too_sparse,density_too_dense,in_blocklist,exclusion_reasons
62901875_crop_0003,train,62901875,True,False,0.0086,False,0.0,True,False,False,no_valid_roads|density_sparse
62901875_crop_0004,train,62901875,True,False,0.0,True,0.001667,True,False,False,density_sparse
62901875_crop_0006,train,62901875,True,False,0.0142,False,0.0,True,False,False,no_valid_roads|density_sparse
62901875_crop_0007,train,62901875,True,False,0.0,True,5e-05,True,False,False,density_sparse
629451885_crop_0000,train,629451885,False,False,0.0224,False,0.0,True,False,False,no_valid_roads|density_sparse
629451885_crop_0001,train,629451885,False,False,0.0121,False,0.0,True,False,False,no_valid_roads|density_sparse
629451885_crop_0004,train,629451885,False,False,0.0102,False,0.0,True,False,False,no_valid_roads|density_sparse
629451885_crop_0005,train,629451885,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
629451885_crop_0006,train,629451885,False,False,0.0,True,0.001381,True,False,False,density_sparse
62951810_crop_0000,train,62951810,True,False,0.0207,True,0.000103,True,False,False,density_sparse
62951810_crop_0001,train,62951810,True,False,0.012,True,0.001251,True,False,False,density_sparse
62951810_crop_0003,train,62951810,True,False,0.0079,True,0.000237,True,False,False,density_sparse
62951810_crop_0004,train,62951810,True,False,0.0,True,0.001797,True,False,False,density_sparse
629751927_geo_crop_0000,train,629751927_geo,False,False,0.0435,False,0.0,True,False,False,no_valid_roads|density_sparse
629751927_geo_crop_0001,train,629751927_geo,False,False,0.0112,True,0.001228,True,False,False,density_sparse
629751927_geo_crop_0002,train,629751927_geo,False,False,0.0187,True,0.000938,True,False,False,density_sparse
629751927_geo_crop_0003,train,629751927_geo,False,False,0.0269,True,0.001617,True,False,False,density_sparse
629751927_geo_crop_0005,train,629751927_geo,False,False,0.0422,True,0.00145,True,False,False,density_sparse
629751927_geo_crop_0006,train,629751927_geo,False,False,0.0503,True,0.001377,True,False,False,density_sparse
629751927_geo_crop_0008,train,629751927_geo,False,False,0.0323,False,0.0,True,False,False,no_valid_roads|density_sparse
629751927_geo_crop_0009,train,629751927_geo,False,False,0.0,True,0.001251,True,False,False,density_sparse
629751927_geo_crop_0013,train,629751927_geo,False,False,0.0,True,0.001556,True,False,False,density_sparse
630301921_crop_0003,train,630301921,False,False,0.0273,False,0.0,True,False,False,no_valid_roads|density_sparse
630301933_crop_0000,train,630301933,False,False,0.0215,True,0.001038,True,False,False,density_sparse
630301933_crop_0001,train,630301933,False,False,0.0117,True,0.001484,True,False,False,density_sparse
630301933_crop_0002,train,630301933,False,False,0.0195,False,0.0,True,False,False,no_valid_roads|density_sparse
630301933_crop_0003,train,630301933,False,False,0.0271,True,0.000557,True,False,False,density_sparse
630301933_crop_0007,train,630301933,False,False,0.0,True,0.001194,True,False,False,density_sparse
63052105_crop_0002,train,63052105,True,False,0.0057,True,0.000656,True,False,False,density_sparse
63052105_crop_0005,train,63052105,True,False,0.0,True,0.000313,True,False,False,density_sparse
63052105_crop_0007,train,63052105,True,False,0.0,True,0.001221,True,False,False,density_sparse
630651925_geo_crop_0000,train,630651925_geo,False,False,0.0113,False,0.0,True,False,False,no_valid_roads|density_sparse
630651925_geo_crop_0001,train,630651925_geo,False,False,0.0193,False,0.0,True,False,False,no_valid_roads|density_sparse
630651925_geo_crop_0002,train,630651925_geo,False,False,0.0269,False,0.0,True,False,False,no_valid_roads|density_sparse
630651925_geo_crop_0003,train,630651925_geo,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
630651925_geo_crop_0004,train,630651925_geo,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
630651925_geo_crop_0005,train,630651925_geo,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
630901929_crop_0004,train,630901929,False,False,0.0101,True,0.000893,True,False,False,density_sparse
630901929_crop_0005,train,630901929,False,False,0.0,True,0.000393,True,False,False,density_sparse
631851881_crop_0002,train,631851881,False,False,0.2091,False,0.0,True,False,False,no_valid_roads|density_sparse
631851881_crop_0003,train,631851881,False,True,0.7688,False,0.0,True,False,False,nodata|no_valid_roads|density_sparse
631851881_crop_0005,train,631851881,False,True,0.3943,True,0.002483,False,False,False,nodata
631851881_crop_0006,train,631851881,False,True,0.8814,True,0.0,True,False,False,nodata|density_sparse
631851881_crop_0007,train,631851881,False,True,1.0,True,0.0,True,False,False,nodata|density_sparse
63351945_crop_0000,train,63351945,True,False,0.0205,True,0.001694,True,False,False,density_sparse
63351945_crop_0001,train,63351945,True,False,0.0117,False,0.0,True,False,False,no_valid_roads|density_sparse
63351945_crop_0002,train,63351945,True,False,0.006,False,0.0,True,False,False,no_valid_roads|density_sparse
63351945_crop_0003,train,63351945,True,False,0.0086,False,0.0,True,False,False,no_valid_roads|density_sparse
63351945_crop_0004,train,63351945,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
63351945_crop_0005,train,63351945,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
63351945_crop_0006,train,63351945,True,False,0.0142,False,0.0,True,False,False,no_valid_roads|density_sparse
63351945_crop_0007,train,63351945,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
633901929_crop_0000,train,633901929,False,False,0.0218,True,0.000313,True,False,False,density_sparse
635751927_geo_crop_0000,train,635751927_geo,False,False,0.0445,True,0.000786,True,False,False,density_sparse
635751927_geo_crop_0006,train,635751927_geo,False,False,0.0508,False,0.0,True,False,False,no_valid_roads|density_sparse
635751927_geo_crop_0007,train,635751927_geo,False,False,0.0335,True,0.000282,True,False,False,density_sparse
635751927_geo_crop_0013,train,635751927_geo,False,False,0.0009,False,0.0,True,False,False,no_valid_roads|density_sparse
635751927_geo_crop_0014,train,635751927_geo,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
635751927_geo_crop_0020,train,635751927_geo,False,False,0.0,True,0.000729,True,False,False,density_sparse
635751927_geo_crop_0021,train,635751927_geo,False,False,0.0,True,0.000271,True,False,False,density_sparse
635751927_geo_crop_0022,train,635751927_geo,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
635751927_geo_crop_0030,train,635751927_geo,False,False,0.0,True,0.000832,True,False,False,density_sparse
640000e5055000n_crop_0001,train,640000e5055000n,False,False,0.0,True,0.000961,True,False,False,density_sparse
640000e5055000n_crop_0018,train,640000e5055000n,False,False,0.0046,True,0.001953,True,False,False,density_sparse
642500e5052500n_crop_0004,train,642500e5052500n,False,False,0.0,True,0.001499,True,False,False,density_sparse
642500e5052500n_crop_0005,train,642500e5052500n,False,False,0.0,True,0.000614,True,False,False,density_sparse
642500e5055000n_crop_0001,train,642500e5055000n,False,False,0.044,False,0.0,True,False,False,no_valid_roads|density_sparse
6558_crop_0005,train,6558,False,False,0.0,True,0.097752,False,True,False,density_dense
6558_crop_0010,train,6558,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
6558_crop_0011,train,6558,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
6558_crop_0013,train,6558,False,False,0.0,True,0.101963,False,True,False,density_dense
6558_crop_0018,train,6558,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
6558_crop_0019,train,6558,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
6558_crop_0021,train,6558,False,False,0.0,True,0.053005,False,True,False,density_dense
6558_crop_0025,train,6558,False,False,0.0724,False,0.0,True,False,False,no_valid_roads|density_sparse
6558_crop_0026,train,6558,False,False,0.0003,False,0.0,True,False,False,no_valid_roads|density_sparse
6558_crop_0030,train,6558,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
6558_crop_0031,train,6558,False,False,0.0,True,0.061874,False,True,False,density_dense
6558_crop_0032,train,6558,False,False,0.0,True,0.057865,False,True,False,density_dense
6558_crop_0039,train,6558,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
6560_crop_0000,train,6560,False,False,0.0529,True,0.000595,True,False,False,density_sparse
6560_crop_0001,train,6560,False,False,0.0942,True,0.000149,True,False,False,density_sparse
6560_crop_0010,train,6560,False,False,0.0,True,4.6e-05,True,False,False,density_sparse
6560_crop_0012,train,6560,False,False,0.0,True,0.001549,True,False,False,density_sparse
6560_crop_0013,train,6560,False,False,0.0,True,0.000259,True,False,False,density_sparse
6560_crop_0014,train,6560,False,False,0.0,True,0.00182,True,False,False,density_sparse
6560_crop_0017,train,6560,False,False,0.0,True,0.001953,True,False,False,density_sparse
6560_crop_0022,train,6560,False,False,0.0,True,0.001953,True,False,False,density_sparse
6560_crop_0025,train,6560,False,False,0.0002,True,0.001953,True,False,False,density_sparse
6560_crop_0038,train,6560,False,False,0.0,True,0.000439,True,False,False,density_sparse
657_692_crop_0000,train,657_692,False,False,0.0293,True,0.001942,True,False,False,density_sparse
657_692_crop_0003,train,657_692,False,False,0.0119,True,0.000439,True,False,False,density_sparse
657_692_crop_0004,train,657_692,False,False,0.0,True,0.001884,True,False,False,density_sparse
657_692_crop_0006,train,657_692,False,False,0.0197,True,0.001862,True,False,False,density_sparse
692_757_crop_0008,train,692_757,False,False,0.0,True,0.001648,True,False,False,density_sparse
6vun480905_crop_0001,train,6vun480905,False,False,0.0,True,0.00098,True,False,False,density_sparse
704122_crop_0001,train,704122,False,False,0.0227,True,0.001694,True,False,False,density_sparse
704124_crop_0000,train,704124,False,False,0.0692,False,0.0,True,False,False,no_valid_roads|density_sparse
7251025_crop_0001,train,7251025,False,False,0.0108,False,0.0,True,False,False,no_valid_roads|density_sparse
7251025_crop_0002,train,7251025,False,False,0.0181,False,0.0,True,False,False,no_valid_roads|density_sparse
7251025_crop_0004,train,7251025,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
7251025_crop_0005,train,7251025,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
7251025_crop_0007,train,7251025,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
7251025_crop_0008,train,7251025,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
755_855_crop_0000,train,755_855,False,False,0.0,True,6.9e-05,True,False,False,density_sparse
755_855_crop_0003,train,755_855,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
755_855_crop_0004,train,755_855,False,False,0.0,True,0.001453,True,False,False,density_sparse
755_855_crop_0006,train,755_855,False,False,0.0,True,0.001377,True,False,False,density_sparse
757500e3757500n_crop_0004,train,757500e3757500n,False,False,0.0,True,0.001572,True,False,False,density_sparse
757500e3757500n_crop_0009,train,757500e3757500n,False,False,0.0,True,0.000591,True,False,False,density_sparse
757500e3757500n_crop_0011,train,757500e3757500n,False,False,0.0005,True,0.000385,True,False,False,density_sparse
765_855_crop_0001,train,765_855,False,False,0.0,True,0.001953,True,False,False,density_sparse
765_855_crop_0002,train,765_855,False,False,0.0,True,0.001953,True,False,False,density_sparse
765_855_crop_0004,train,765_855,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
765_855_crop_0005,train,765_855,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
765_860_crop_0000,train,765_860,False,False,0.0,True,0.001953,True,False,False,density_sparse
765_860_crop_0001,train,765_860,False,False,0.0,True,0.001953,True,False,False,density_sparse
765_860_crop_0002,train,765_860,False,False,0.0,True,0.001953,True,False,False,density_sparse
765_860_crop_0003,train,765_860,False,False,0.0,True,0.001953,True,False,False,density_sparse
768819_crop_0002,train,768819,False,False,0.0124,True,0.000584,True,False,False,density_sparse
79225l_crop_0000,train,79225l,False,True,0.8276,True,0.000725,True,False,False,nodata|density_sparse
810845_crop_0007,train,810845,False,False,0.0,True,0.001255,True,False,False,density_sparse
810845_crop_0008,train,810845,False,False,0.0,True,0.001961,True,False,False,density_sparse
83606320-6_crop_0000,train,83606320-6,True,False,0.0473,False,0.0,True,False,False,no_valid_roads|density_sparse
83606320-6_crop_0003,train,83606320-6,True,False,0.0266,True,0.000416,True,False,False,density_sparse
8_10_crop_0006,train,8_10,False,False,0.0,True,0.001408,True,False,False,density_sparse
912210_crop_0001,train,912210,False,False,0.0383,True,0.000946,True,False,False,density_sparse
912216_crop_0000,train,912216,False,False,0.053,True,0.001953,True,False,False,density_sparse
912216_crop_0002,train,912216,False,False,0.0382,True,0.001854,True,False,False,density_sparse
918234_crop_0001,train,918234,False,False,0.0178,True,0.001953,True,False,False,density_sparse
918234_crop_0002,train,918234,False,False,0.0382,True,0.001953,True,False,False,density_sparse
940_870_crop_0003,train,940_870,False,False,0.0,True,0.001595,True,False,False,density_sparse
950_800_crop_0007,train,950_800,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
960_760_crop_0002,train,960_760,False,False,0.0,True,0.001045,True,False,False,density_sparse
960_760_crop_0005,train,960_760,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
960_760_crop_0008,train,960_760,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
973402_crop_0000,train,973402,False,False,0.0317,True,0.009422,False,False,True,blocklist
973402_crop_0001,train,973402,False,False,0.0138,True,0.007236,False,False,True,blocklist
973402_crop_0002,train,973402,False,False,0.0223,True,0.006615,False,False,True,blocklist
973402_crop_0003,train,973402,False,False,0.0183,True,0.00433,False,False,True,blocklist
973402_crop_0004,train,973402,False,False,0.0,True,0.003204,False,False,True,blocklist
973402_crop_0005,train,973402,False,False,0.0,True,0.003944,False,False,True,blocklist
973402_crop_0006,train,973402,False,False,0.0098,True,0.00248,False,False,True,blocklist
973402_crop_0007,train,973402,False,False,0.0001,True,0.006428,False,False,True,blocklist
973402_crop_0008,train,973402,False,False,0.0,True,0.00629,False,False,True,blocklist
974602_crop_0006,train,974602,True,False,0.0086,True,0.000568,True,False,False,density_sparse
99238780_crop_0000,train,99238780,True,False,0.0664,True,0.000317,True,False,False,density_sparse
99238780_crop_0001,train,99238780,True,False,0.0338,False,0.0,True,False,False,no_valid_roads|density_sparse
99238780_crop_0003,train,99238780,True,False,0.0,True,0.000584,True,False,False,density_sparse
99238780_crop_0004,train,99238780,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
99238780_crop_0007,train,99238780,True,False,0.0,True,0.001976,True,False,False,density_sparse
adelanto_ne_crop_0000,train,adelanto_ne,False,False,0.0105,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0001,train,adelanto_ne,False,False,0.019,True,0.001915,True,False,False,density_sparse
adelanto_ne_crop_0002,train,adelanto_ne,False,False,0.0269,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0003,train,adelanto_ne,False,False,0.0352,True,0.001884,True,False,False,density_sparse
adelanto_ne_crop_0004,train,adelanto_ne,False,False,0.0502,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0005,train,adelanto_ne,False,False,0.0582,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0006,train,adelanto_ne,False,False,0.0664,True,0.00182,True,False,False,density_sparse
adelanto_ne_crop_0007,train,adelanto_ne,False,False,0.0737,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0008,train,adelanto_ne,False,False,0.082,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0009,train,adelanto_ne,False,False,0.09,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0010,train,adelanto_ne,False,False,0.0978,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0014,train,adelanto_ne,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0015,train,adelanto_ne,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0016,train,adelanto_ne,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0017,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0018,train,adelanto_ne,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0019,train,adelanto_ne,False,False,0.0027,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0020,train,adelanto_ne,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0021,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0025,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0027,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0029,train,adelanto_ne,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0030,train,adelanto_ne,False,False,0.0,True,0.000984,True,False,False,density_sparse
adelanto_ne_crop_0031,train,adelanto_ne,False,False,0.0003,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0032,train,adelanto_ne,False,False,0.0009,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0033,train,adelanto_ne,False,False,0.0056,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0034,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0038,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0040,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0042,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0043,train,adelanto_ne,False,False,0.0001,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0044,train,adelanto_ne,False,False,0.0063,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0045,train,adelanto_ne,False,False,0.0986,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0046,train,adelanto_ne,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0050,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0052,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0054,train,adelanto_ne,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0055,train,adelanto_ne,False,False,0.0002,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0056,train,adelanto_ne,False,False,0.0002,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0057,train,adelanto_ne,False,False,0.0036,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0058,train,adelanto_ne,False,False,0.0905,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0059,train,adelanto_ne,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0060,train,adelanto_ne,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0061,train,adelanto_ne,False,False,0.0,True,0.001736,True,False,False,density_sparse
adelanto_ne_crop_0062,train,adelanto_ne,False,False,0.0,True,0.001648,True,False,False,density_sparse
adelanto_ne_crop_0064,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0066,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0068,train,adelanto_ne,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0069,train,adelanto_ne,False,False,0.0003,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0075,train,adelanto_ne,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0076,train,adelanto_ne,False,False,0.0,True,0.001076,True,False,False,density_sparse
adelanto_ne_crop_0077,train,adelanto_ne,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0079,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0081,train,adelanto_ne,False,False,0.0,True,3.8e-05,True,False,False,density_sparse
adelanto_ne_crop_0082,train,adelanto_ne,False,False,0.0002,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0083,train,adelanto_ne,False,False,0.0019,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0084,train,adelanto_ne,False,False,0.0749,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0085,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0086,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0087,train,adelanto_ne,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0089,train,adelanto_ne,False,False,0.0003,True,0.000114,True,False,False,density_sparse
adelanto_ne_crop_0090,train,adelanto_ne,False,False,0.0002,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0091,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0092,train,adelanto_ne,False,False,0.0001,True,0.001266,True,False,False,density_sparse
adelanto_ne_crop_0093,train,adelanto_ne,False,False,0.0009,True,0.001266,True,False,False,density_sparse
adelanto_ne_crop_0094,train,adelanto_ne,False,False,0.067,True,0.001949,True,False,False,density_sparse
adelanto_ne_crop_0095,train,adelanto_ne,False,False,0.0,True,0.000916,True,False,False,density_sparse
adelanto_ne_crop_0096,train,adelanto_ne,False,False,0.0,True,0.000916,True,False,False,density_sparse
adelanto_ne_crop_0097,train,adelanto_ne,False,False,0.0,True,0.000668,True,False,False,density_sparse
adelanto_ne_crop_0101,train,adelanto_ne,False,False,0.0008,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0107,train,adelanto_ne,False,False,0.0,True,0.000198,True,False,False,density_sparse
adelanto_ne_crop_0110,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0111,train,adelanto_ne,False,False,0.0,True,0.00024,True,False,False,density_sparse
adelanto_ne_crop_0112,train,adelanto_ne,False,False,0.0,True,0.000957,True,False,False,density_sparse
adelanto_ne_crop_0113,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0139,train,adelanto_ne,False,False,0.0204,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0152,train,adelanto_ne,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0153,train,adelanto_ne,False,False,0.0227,True,0.000618,True,False,False,density_sparse
adelanto_ne_crop_0165,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0166,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0167,train,adelanto_ne,False,False,0.0019,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0180,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0183,train,adelanto_ne,False,False,0.0112,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0184,train,adelanto_ne,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0185,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0186,train,adelanto_ne,False,False,0.0,True,0.000465,True,False,False,density_sparse
adelanto_ne_crop_0188,train,adelanto_ne,False,False,0.0,True,0.001514,True,False,False,density_sparse
adelanto_ne_crop_0192,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0193,train,adelanto_ne,False,False,0.0501,True,0.001862,True,False,False,density_sparse
adelanto_ne_crop_0194,train,adelanto_ne,False,False,0.0384,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0195,train,adelanto_ne,False,False,0.0305,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0196,train,adelanto_ne,False,False,0.0223,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0197,train,adelanto_ne,False,False,0.0144,True,0.001923,True,False,False,density_sparse
adelanto_ne_crop_0198,train,adelanto_ne,False,False,0.0062,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_ne_crop_0200,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_ne_crop_0204,train,adelanto_ne,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_se_crop_0000,train,adelanto_se,False,False,0.0105,True,0.000248,True,False,False,density_sparse
adelanto_se_crop_0001,train,adelanto_se,False,False,0.0238,True,0.001019,True,False,False,density_sparse
adelanto_se_crop_0008,train,adelanto_se,False,False,0.0759,True,0.001953,True,False,False,density_sparse
adelanto_se_crop_0010,train,adelanto_se,False,False,0.0902,True,0.001953,True,False,False,density_sparse
adelanto_se_crop_0020,train,adelanto_se,False,False,0.003,True,0.001953,True,False,False,density_sparse
adelanto_se_crop_0022,train,adelanto_se,False,False,0.0001,True,0.001953,True,False,False,density_sparse
adelanto_se_crop_0024,train,adelanto_se,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_se_crop_0029,train,adelanto_se,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_se_crop_0030,train,adelanto_se,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_se_crop_0031,train,adelanto_se,False,False,0.0,True,0.001831,True,False,False,density_sparse
adelanto_se_crop_0035,train,adelanto_se,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_se_crop_0036,train,adelanto_se,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_se_crop_0037,train,adelanto_se,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_se_crop_0042,train,adelanto_se,False,False,0.0,True,0.000603,True,False,False,density_sparse
adelanto_se_crop_0043,train,adelanto_se,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_se_crop_0044,train,adelanto_se,False,False,0.0,True,0.000271,True,False,False,density_sparse
adelanto_se_crop_0048,train,adelanto_se,False,False,0.0001,True,0.001953,True,False,False,density_sparse
adelanto_se_crop_0050,train,adelanto_se,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_se_crop_0051,train,adelanto_se,False,False,0.0989,True,0.001923,True,False,False,density_sparse
adelanto_se_crop_0056,train,adelanto_se,False,False,0.0,True,0.001987,True,False,False,density_sparse
adelanto_se_crop_0057,train,adelanto_se,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_se_crop_0058,train,adelanto_se,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_se_crop_0060,train,adelanto_se,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_se_crop_0061,train,adelanto_se,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_se_crop_0062,train,adelanto_se,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_se_crop_0064,train,adelanto_se,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_se_crop_0065,train,adelanto_se,False,False,0.0908,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_se_crop_0066,train,adelanto_se,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_se_crop_0067,train,adelanto_se,False,False,0.0,True,0.001953,True,False,False,density_sparse
adelanto_se_crop_0068,train,adelanto_se,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
adelanto_se_crop_0074,train,adelanto_se,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
